,label,magnitude,method,model,param_var,single_model_auc
311,Lung Opacity,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9138260432378079
312,Lung Lesion,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.09452736318407962
313,Edema,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9322916666666666
314,Consolidation,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8648897058823529
315,Pneumonia,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.705541237113402
316,Atelectasis,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.7926509186351706
317,Pneumothorax,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8879120879120879
318,Pleural Effusion,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9151947463768115
319,Pleural Other,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.6965174129353233
320,Fracture,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,
321,Support Devices,2.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8832990095126017
322,No Finding,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8946678321678322
323,Enlarged Cardiomediastinum,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.5304860088365243
324,Cardiomegaly,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8407976827094474
325,Lung Opacity,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8916038210155858
326,Lung Lesion,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.31343283582089554
327,Edema,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9206845238095238
328,Consolidation,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8654411764705883
329,Pneumonia,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.76159793814433
330,Atelectasis,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.7751181102362203
331,Pneumothorax,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8534798534798534
332,Pleural Effusion,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9249320652173914
333,Pleural Other,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9253731343283582
334,Fracture,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,
335,Support Devices,2.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8949691085613416
336,No Finding,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.9016608391608392
337,Enlarged Cardiomediastinum,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.5555228276877762
338,Cardiomegaly,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8113859180035651
339,Lung Opacity,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8792357968828556
340,Lung Lesion,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.2885572139303483
341,Edema,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.9386904761904762
342,Consolidation,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8777573529411764
343,Pneumonia,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.6617268041237113
344,Atelectasis,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8100787401574802
345,Pneumothorax,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.7816849816849816
346,Pleural Effusion,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.919044384057971
347,Pleural Other,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.7761194029850746
348,Fracture,2.0,NOFLIP/ORIGINAL,VGG16,0.0,
349,Support Devices,2.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8919289987251152
350,No Finding,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9158653846153846
351,Enlarged Cardiomediastinum,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.5989199803632794
352,Cardiomegaly,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8013591800356505
353,Lung Opacity,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8898944193061841
354,Lung Lesion,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.13432835820895528
355,Edema,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9318452380952381
356,Consolidation,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8806985294117647
357,Pneumonia,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.6282216494845361
358,Atelectasis,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8049343832020998
359,Pneumothorax,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.76996336996337
360,Pleural Effusion,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9329710144927537
361,Pleural Other,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9154228855721394
362,Fracture,2.0,NOFLIP/ORIGINAL,VGG19,0.0,
363,Support Devices,2.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8866333235265274
364,No Finding,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.9005681818181818
365,Enlarged Cardiomediastinum,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.5702503681885125
366,Cardiomegaly,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.8137254901960784
367,Lung Opacity,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.8792357968828557
368,Lung Lesion,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.5472636815920398
369,Edema,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.9056547619047619
370,Consolidation,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.8709558823529412
371,Pneumonia,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.7255154639175259
372,Atelectasis,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.8053543307086615
373,Pneumothorax,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.7860805860805861
374,Pleural Effusion,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.9237998188405797
375,Pleural Other,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.8955223880597015
376,Fracture,2.0,NOFLIP/ORIGINAL,Xception,0.0,
377,Support Devices,2.0,NOFLIP/ORIGINAL,Xception,0.0,0.8614298323036188
378,No Finding,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8754370629370629
379,Enlarged Cardiomediastinum,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.5660284732449681
380,Cardiomegaly,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8130570409982175
381,Lung Opacity,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8731020613373556
382,Lung Lesion,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.12437810945273631
383,Edema,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.9279761904761905
384,Consolidation,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.883639705882353
385,Pneumonia,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.7074742268041236
386,Atelectasis,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.7731233595800526
387,Pneumothorax,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8805860805860806
388,Pleural Effusion,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.9189311594202899
389,Pleural Other,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8407960199004976
390,Fracture,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,
391,Support Devices,2.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8464254192409532
392,No Finding,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8994755244755244
393,Enlarged Cardiomediastinum,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.5795778105056455
394,Cardiomegaly,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8379010695187166
395,Lung Opacity,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8985419808949221
396,Lung Lesion,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.14925373134328357
397,Edema,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.9142857142857143
398,Consolidation,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8738970588235295
399,Pneumonia,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.6817010309278351
400,Atelectasis,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8174278215223097
401,Pneumothorax,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.7787545787545787
402,Pleural Effusion,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.9165534420289856
403,Pleural Other,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8308457711442786
404,Fracture,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,
405,Support Devices,2.5,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8884966166519566
406,No Finding,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9042832167832168
407,Enlarged Cardiomediastinum,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.5168384879725086
408,Cardiomegaly,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8364527629233511
409,Lung Opacity,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9138260432378079
410,Lung Lesion,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.09452736318407962
411,Edema,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9322916666666666
412,Consolidation,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8648897058823529
413,Pneumonia,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.705541237113402
414,Atelectasis,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.7926509186351706
415,Pneumothorax,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8879120879120879
416,Pleural Effusion,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9151947463768115
417,Pleural Other,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.6965174129353233
418,Fracture,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,
419,Support Devices,2.5,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8832990095126017
420,No Finding,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8946678321678322
421,Enlarged Cardiomediastinum,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.5304860088365243
422,Cardiomegaly,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8407976827094474
423,Lung Opacity,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8916038210155858
424,Lung Lesion,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.31343283582089554
425,Edema,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9206845238095238
426,Consolidation,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8654411764705883
427,Pneumonia,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.76159793814433
428,Atelectasis,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.7751181102362203
429,Pneumothorax,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8534798534798534
430,Pleural Effusion,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9249320652173914
431,Pleural Other,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9253731343283582
432,Fracture,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,
433,Support Devices,2.5,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8949691085613416
434,No Finding,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.9016608391608392
435,Enlarged Cardiomediastinum,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.5555228276877762
436,Cardiomegaly,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.8113859180035651
437,Lung Opacity,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.8792357968828556
438,Lung Lesion,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.2885572139303483
439,Edema,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.9386904761904762
440,Consolidation,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.8777573529411764
441,Pneumonia,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.6617268041237113
442,Atelectasis,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.8100787401574802
443,Pneumothorax,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.7816849816849816
444,Pleural Effusion,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.919044384057971
445,Pleural Other,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.7761194029850746
446,Fracture,2.5,NOFLIP/ORIGINAL,VGG16,0.0,
447,Support Devices,2.5,NOFLIP/ORIGINAL,VGG16,0.0,0.8919289987251152
448,No Finding,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.9158653846153846
449,Enlarged Cardiomediastinum,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.5989199803632794
450,Cardiomegaly,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.8013591800356505
451,Lung Opacity,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.8898944193061841
452,Lung Lesion,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.13432835820895528
453,Edema,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.9318452380952381
454,Consolidation,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.8806985294117647
455,Pneumonia,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.6282216494845361
456,Atelectasis,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.8049343832020998
457,Pneumothorax,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.76996336996337
458,Pleural Effusion,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.9329710144927537
459,Pleural Other,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.9154228855721394
460,Fracture,2.5,NOFLIP/ORIGINAL,VGG19,0.0,
461,Support Devices,2.5,NOFLIP/ORIGINAL,VGG19,0.0,0.8866333235265274
462,No Finding,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.9005681818181818
463,Enlarged Cardiomediastinum,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.5702503681885125
464,Cardiomegaly,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.8137254901960784
465,Lung Opacity,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.8792357968828557
466,Lung Lesion,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.5472636815920398
467,Edema,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.9056547619047619
468,Consolidation,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.8709558823529412
469,Pneumonia,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.7255154639175259
470,Atelectasis,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.8053543307086615
471,Pneumothorax,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.7860805860805861
472,Pleural Effusion,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.9237998188405797
473,Pleural Other,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.8955223880597015
474,Fracture,2.5,NOFLIP/ORIGINAL,Xception,0.0,
475,Support Devices,2.5,NOFLIP/ORIGINAL,Xception,0.0,0.8614298323036188
476,No Finding,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8754370629370629
477,Enlarged Cardiomediastinum,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.5660284732449681
478,Cardiomegaly,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8130570409982175
479,Lung Opacity,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8731020613373556
480,Lung Lesion,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.12437810945273631
481,Edema,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.9279761904761905
482,Consolidation,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.883639705882353
483,Pneumonia,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.7074742268041236
484,Atelectasis,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.7731233595800526
485,Pneumothorax,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8805860805860806
486,Pleural Effusion,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.9189311594202899
487,Pleural Other,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8407960199004976
488,Fracture,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,
489,Support Devices,2.5,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8464254192409532
490,No Finding,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8994755244755244
491,Enlarged Cardiomediastinum,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.5795778105056455
492,Cardiomegaly,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8379010695187166
493,Lung Opacity,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8985419808949221
494,Lung Lesion,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.14925373134328357
495,Edema,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.9142857142857143
496,Consolidation,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8738970588235295
497,Pneumonia,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.6817010309278351
498,Atelectasis,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8174278215223097
499,Pneumothorax,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.7787545787545787
500,Pleural Effusion,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.9165534420289856
501,Pleural Other,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8308457711442786
502,Fracture,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,
503,Support Devices,5.0,NOFLIP/ORIGINAL,DenseNet121,0.0,0.8884966166519566
504,No Finding,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9042832167832168
505,Enlarged Cardiomediastinum,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.5168384879725086
506,Cardiomegaly,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8364527629233511
507,Lung Opacity,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9138260432378079
508,Lung Lesion,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.09452736318407962
509,Edema,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9322916666666666
510,Consolidation,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8648897058823529
511,Pneumonia,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.705541237113402
512,Atelectasis,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.7926509186351706
513,Pneumothorax,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8879120879120879
514,Pleural Effusion,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.9151947463768115
515,Pleural Other,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.6965174129353233
516,Fracture,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,
517,Support Devices,5.0,NOFLIP/ORIGINAL,DenseNet169,0.0,0.8832990095126017
518,No Finding,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8946678321678322
519,Enlarged Cardiomediastinum,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.5304860088365243
520,Cardiomegaly,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8407976827094474
521,Lung Opacity,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8916038210155858
522,Lung Lesion,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.31343283582089554
523,Edema,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9206845238095238
524,Consolidation,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8654411764705883
525,Pneumonia,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.76159793814433
526,Atelectasis,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.7751181102362203
527,Pneumothorax,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8534798534798534
528,Pleural Effusion,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9249320652173914
529,Pleural Other,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.9253731343283582
530,Fracture,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,
531,Support Devices,5.0,NOFLIP/ORIGINAL,DenseNet201,0.0,0.8949691085613416
532,No Finding,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.9016608391608392
533,Enlarged Cardiomediastinum,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.5555228276877762
534,Cardiomegaly,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8113859180035651
535,Lung Opacity,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8792357968828556
536,Lung Lesion,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.2885572139303483
537,Edema,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.9386904761904762
538,Consolidation,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8777573529411764
539,Pneumonia,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.6617268041237113
540,Atelectasis,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8100787401574802
541,Pneumothorax,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.7816849816849816
542,Pleural Effusion,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.919044384057971
543,Pleural Other,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.7761194029850746
544,Fracture,5.0,NOFLIP/ORIGINAL,VGG16,0.0,
545,Support Devices,5.0,NOFLIP/ORIGINAL,VGG16,0.0,0.8919289987251152
546,No Finding,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9158653846153846
547,Enlarged Cardiomediastinum,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.5989199803632794
548,Cardiomegaly,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8013591800356505
549,Lung Opacity,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8898944193061841
550,Lung Lesion,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.13432835820895528
551,Edema,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9318452380952381
552,Consolidation,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8806985294117647
553,Pneumonia,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.6282216494845361
554,Atelectasis,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8049343832020998
555,Pneumothorax,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.76996336996337
556,Pleural Effusion,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9329710144927537
557,Pleural Other,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.9154228855721394
558,Fracture,5.0,NOFLIP/ORIGINAL,VGG19,0.0,
559,Support Devices,5.0,NOFLIP/ORIGINAL,VGG19,0.0,0.8866333235265274
560,No Finding,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.9005681818181818
561,Enlarged Cardiomediastinum,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.5702503681885125
562,Cardiomegaly,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.8137254901960784
563,Lung Opacity,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.8792357968828557
564,Lung Lesion,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.5472636815920398
565,Edema,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.9056547619047619
566,Consolidation,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.8709558823529412
567,Pneumonia,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.7255154639175259
568,Atelectasis,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.8053543307086615
569,Pneumothorax,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.7860805860805861
570,Pleural Effusion,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.9237998188405797
571,Pleural Other,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.8955223880597015
572,Fracture,5.0,NOFLIP/ORIGINAL,Xception,0.0,
573,Support Devices,5.0,NOFLIP/ORIGINAL,Xception,0.0,0.8614298323036188
574,No Finding,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8754370629370629
575,Enlarged Cardiomediastinum,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.5660284732449681
576,Cardiomegaly,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8130570409982175
577,Lung Opacity,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8731020613373556
578,Lung Lesion,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.12437810945273631
579,Edema,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.9279761904761905
580,Consolidation,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.883639705882353
581,Pneumonia,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.7074742268041236
582,Atelectasis,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.7731233595800526
583,Pneumothorax,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8805860805860806
584,Pleural Effusion,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.9189311594202899
585,Pleural Other,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8407960199004976
586,Fracture,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,
587,Support Devices,5.0,NOFLIP/ORIGINAL,InceptionResNetV2,0.0,0.8464254192409532
588,No Finding,0.0,NO_TTA,DenseNet121,0.0,0.8994755244755244
589,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet121,0.0,0.5795778105056455
590,Cardiomegaly,0.0,NO_TTA,DenseNet121,0.0,0.8379010695187166
591,Lung Opacity,0.0,NO_TTA,DenseNet121,0.0,0.8985419808949221
592,Lung Lesion,0.0,NO_TTA,DenseNet121,0.0,0.14925373134328357
593,Edema,0.0,NO_TTA,DenseNet121,0.0,0.9142857142857143
594,Consolidation,0.0,NO_TTA,DenseNet121,0.0,0.8738970588235295
595,Pneumonia,0.0,NO_TTA,DenseNet121,0.0,0.6817010309278351
596,Atelectasis,0.0,NO_TTA,DenseNet121,0.0,0.8174278215223097
597,Pneumothorax,0.0,NO_TTA,DenseNet121,0.0,0.7787545787545787
598,Pleural Effusion,0.0,NO_TTA,DenseNet121,0.0,0.9165534420289856
599,Pleural Other,0.0,NO_TTA,DenseNet121,0.0,0.8308457711442786
600,Fracture,0.0,NO_TTA,DenseNet121,0.0,
601,Support Devices,0.0,NO_TTA,DenseNet121,0.0,0.8884966166519566
602,No Finding,0.0,NO_TTA,DenseNet169,0.0,0.9042832167832168
603,Enlarged Cardiomediastinum,0.0,NO_TTA,DenseNet169,0.0,0.5168384879725086
604,Cardiomegaly,0.0,NO_TTA,DenseNet169,0.0,0.8364527629233511
605,Lung Opacity,0.0,NO_TTA,DenseNet169,0.0,0.9138260432378079
606,Lung Lesion,0.0,NO_TTA,DenseNet169,0.0,0.09452736318407962
607,Edema,0.0,NO_TTA,DenseNet169,0.0,0.9322916666666666
608,Consolidation,0.0,NO_TTA,DenseNet169,0.0,0.8648897058823529
609,Pneumonia,0.0,NO_TTA,DenseNet169,0.0,0.705541237113402
